lat,lon,population
47.91565,7.53499,2219
47.52415,6.90535,2245
48.82352,2.70664,1810
50.25521,3.99288,5834
47.49436,7.31372,1047
43.14766,2.72759,1071
50.83002,1.75994,1834
48.73184,2.63088,1129
47.83475,2.11113,1198
46.25858,6.11063,7742
49.68673,-1.46284,1451
50.32732,3.07415,1390
47.48195,-2.34382,2189
49.2,3.51667,3370
48.75431,3.99069,2339
43.68041,1.392,4504
47.57211,-0.59321,1899
47.23185,5.06211,1272
50.36667,3.3,5346
45.88415,2.17335,2332
47.89659,6.98552,1617
50.14719,4.03322,1454
45.31668,4.72836,1167
46.33426,4.89146,3015
50.29806,3.91534,7370
46.11228,6.07937,1360
47.58464,-2.04458,2156
48.49016,7.68107,4919
50.26638,3.21024,1958
49.75787,0.37457,22003
47.78199,5.59917,1609
43.6257,6.69531,4603
47.41515,-1.79196,2687
47.92724,2.14012,3082
48.76324,2.7747,1025
47.31732,1.19045,1240
47.76713,6.10428,1050
45.59068,5.52136,1195
45.75116,6.29151,6580
49.65257,0.59197,2072
50.46017,3.13713,1971
48.79266,6.19554,1275
49.0491,6.59732,5553
49.09406,6.89517,1418
45.49622,4.58311,1165
44.82383,-0.44495,1351
48.79962,2.99607,2527
46.01913,4.76136,1862
49.11898,6.86914,7068
50.30173,2.8731,1107
49.29895,6.10915,12291
50.31743,3.51945,2536
46.88186,-1.70263,1249
43.74861,7.27856,1707
49.22695,6.63373,2714
48.89217,-0.19527,9107
48.78333,5.13333,2361
48.96385,4.31692,4783
50.58333,3.06667,16163
43.13618,2.69724,1207
43.55131,3.77611,6607
48.86667,1.41667,3248
43.72799,7.36194,2610
49.02794,2.36787,8950
45.47377,4.99845,2087
44.93333,1.35,1164
44.88442,-0.65141,21394
43.84103,4.84231,4146
45.73884,1.74215,2188
44.66732,0.39905,2718
43.69481,5.03131,6475
43.76099,4.94968,1913
45.14771,5.75014,10195
46.433,-0.19202,1305
47.49465,6.83169,3452
45.88619,0.67385,1055
45.33699,1.04938,1444
48.6328,2.44049,51900
48.15587,-0.40242,7808
49.02414,1.15082,57795
49.09904,-0.50421,1365
48.38211,-1.98133,1561
46.03783,6.22453,1304
50.43923,3.03139,4805
46.40111,6.58793,8207
43.16365,5.84628,2062
46.17475,2.48546,1592
48.7503,5.62603,1450
48.58333,5.03333,2047
44.75825,4.98843,1087
48.75026,6.22731,1004
50.04606,1.42079,8425
49.17943,6.95864,1215
47.50525,6.87075,3459
47.65127,-0.44423,1272
49.98333,3.65,1645
49.70669,0.20523,1658
49.30623,1.61139,3761
46.17923,6.22725,1573
48.06057,-1.19377,2395
49.83059,3.16029,1048
48.49465,2.19489,6461
44.83883,4.8905,4345
47.95671,0.08763,2044
48.36519,6.86118,2445
48.63248,2.48226,2788
49.14423,-0.42512,1098
47.65773,-3.20098,2068
46.06835,6.29533,1212
45.22383,-0.57358,1514
45.73209,-1.0988,2009
50.52194,1.63319,11397
46.8656,4.18988,1929
49.03464,3.41893,1323
48.43507,2.16233,23012
47.15125,6.27315,1030
49.56648,0.31285,1027
49.21259,5.64022,3710
45.89498,0.77871,1012
48.63333,-2.83333,2623
47.28537,0.78588,4492
49.42602,2.64293,3769
50.30079,3.0698,1047
45.51546,4.96173,3492
46.42526,2.61872,1058
48.2692,3.80515,1746
44.15716,0.56421,1374
50.47653,2.90928,1713
48.73232,3.56159,1639
50.64574,2.72782,5979
42.77276,2.69819,2129
49.02881,3.37571,2483
49.77865,3.27774,1216
48.705,6.22691,8090
47.63342,6.81702,2891
50.54868,2.6662,1672
48.02506,-4.56139,1707
50.70414,2.18851,1506
50.88694,2.43215,2181
49.98391,3.74743,1222
42.93503,2.22082,2175
43.34052,-1.44798,2032
45.0479,3.86557,3971
44.52237,2.76265,4652
46.24992,-1.1159,1959
49.5482,1.05515,1431
45.81942,3.56336,1201
47.29221,-2.36395,17775
49.22086,2.16595,1113
47.7127,7.39773,1309
48.87465,7.73609,1012
48.48897,7.71644,4641
50.41875,3.55341,4324
50.2,3.26667,3375
50.33315,3.3443,9479
43.51835,1.56093,6162
48.9052,2.81235,5609
48.04116,3.90988,1200
48.42373,7.66262,9647
50.36252,3.31561,1359
48.63126,-2.46507,3722
50.67601,2.84505,4581
48.56531,7.56503,1786
48.29722,-0.93263,6127
48.99004,2.25804,28117
47.99657,-4.02438,7326
47.6422,-3.15662,2725
49.23465,2.30407,1486
48.25604,-1.5169,1493
47.83003,-1.56027,1260
48.09828,-1.12496,1655
47.65617,-1.31786,2609
49.01667,2.1,15385
50.67557,1.57225,2986
49.64868,-1.65306,18862
49.39406,0.2076,1275
49.22174,-0.37085,1861
49.74069,3.05114,2108
49.56349,0.22373,3047
48.95476,1.82233,6770
45.31003,4.92936,1173
48.51023,-1.69751,1133
48.9535,2.31514,46145
48.67338,2.31074,9507
48.6897,2.51186,12826
48.18324,6.45304,39518
46.98333,4.51667,2531
47.95066,1.61732,1101
48.35933,7.46427,2010
46.75247,4.8993,1478
48.61031,1.67218,5266
49.04,3.95922,27082
50.80566,2.15207,2964
50.0,3.13333,1121
49.27945,0.4398,1228
45.93584,6.08302,3581
43.30045,5.52193,1453
49.8956,1.26493,2218
45.89921,3.04981,1419
48.53424,7.63772,1961
45.43061,5.75209,1612
44.64606,2.56745,1417
49.413,6.10501,1263
47.9993,-0.71541,1951
44.0032,4.92657,7206
43.35464,5.20357,4746
47.86584,7.35052,6940
45.89772,3.22348,2194
50.54121,3.12972,2015
50.6353,2.94012,1154
49.22619,6.21778,1804
49.07505,2.10599,2170
50.19091,3.64401,1355
48.96667,2.31667,10951
48.8709,2.3561,83873
49.01354,7.33868,1227
50.59475,3.00124,3085
50.30786,3.24537,1015
48.81276,2.62139,7002
44.56387,6.49526,7069
48.8763,2.3183,35317
47.73155,-2.59055,3824
48.09793,6.60653,3343
42.60432,2.97176,7007
47.99528,-3.88902,2929
50.42147,2.81079,2962
49.28669,1.00288,17231
48.78421,1.9552,30831
48.65569,6.48447,1241
46.45,1.58333,1362
48.0428,7.30617,1543
43.56867,5.35575,7480
48.12103,3.18233,1001
48.17606,2.87278,2020
48.57828,2.22417,5259
45.40637,2.04518,5316
48.10388,-3.97796,1907
45.77437,4.77758,19437
46.75631,4.53845,1686
48.35636,2.82335,2815
47.08462,1.34668,1343
48.67986,5.84267,4410
49.64943,0.32488,1006
48.95192,1.92338,4172
50.66998,2.28633,1834
45.82221,-0.50604,1008
50.25226,3.07331,1760
47.5308,-0.52829,3894
49.02062,2.38309,7583
48.71751,-0.12409,1413
47.82774,0.27332,4537
47.26667,5.98333,2295
48.68167,7.69687,1337
48.58075,7.68768,6253
45.14603,5.71441,33088
46.38973,-0.41584,3042
45.89891,-0.95275,3046
47.60086,6.13544,2823
46.30923,6.03963,1321
45.55203,4.71544,1216
50.35034,3.21664,2045
46.11548,3.08677,1246
48.30438,7.49903,1968
43.86071,0.10061,4069
43.42548,1.35349,3831
48.99712,2.28249,24096
48.52553,7.56572,2526
49.84731,2.2707,1267
45.79621,3.05156,2127
47.67247,-0.23393,3423
48.89681,7.76769,1062
46.25189,2.70163,1205
44.6764,0.18158,1195
48.52866,7.59421,1575
46.8849,2.57345,3829
46.30611,1.66546,1125
51.0344,2.37681,86263
45.21558,4.34471,3016
50.30633,2.68653,1374
49.10953,5.3855,1319
48.95371,2.41734,10709
49.48385,0.87617,4248
48.61843,-1.29052,2272
47.79612,1.7133,1256
48.76207,7.95326,4966
45.66136,5.92191,2141
48.86804,7.18956,1571
44.36006,2.50505,1775
48.60053,1.70113,1158
48.04023,1.07534,1143
50.39002,2.92425,3146
48.73649,1.36566,31058
49.91483,2.22893,1494
49.52809,2.92699,4395
43.59624,1.60117,2894
47.476,-2.05783,1452
48.68466,2.41418,29316
43.75508,7.32152,4504
48.92578,2.44533,62488
47.33655,-1.20773,1757
43.53692,6.46458,38573
46.7975,4.76215,1256
49.23132,-0.04454,1689
46.33558,2.79718,1190
49.6708,5.04156,1517
50.50916,2.83053,5199
49.29472,-0.38039,5182
46.30544,6.30375,4278
45.77512,6.22553,3076
43.48517,2.13841,1288
50.43636,2.98589,5761
48.52772,2.01113,10261
50.15724,2.34019,6295
48.31667,5.2,1051
47.19329,-0.27633,8089
48.86641,3.16269,1029
49.72268,0.78479,2611
50.3008,3.3927,10296
47.94282,3.05392,1048
46.92788,6.35104,2384
48.09542,-4.32904,16590
50.37069,3.07922,46531
48.8059,7.40273,1146
46.31973,5.66028,2398
46.716,3.35343,1220
49.07392,3.63819,3177
48.52485,7.48624,2291
48.14253,2.76775,2749
47.37066,3.12548,1687
44.44246,4.71134,4700
45.22731,1.524,2277
48.84608,-1.58315,3466
47.91486,2.10299,2172
48.47719,3.13162,2879
47.31824,-2.07538,6749
49.1425,5.93368,1247
49.69584,4.87417,2369
50.54912,2.91817,1164
46.73861,-1.38785,3443
46.07108,5.20232,1058
46.18828,-1.06353,5295
46.52214,3.68106,3576
49.02782,2.32638,16684
44.80218,1.21459,1013
48.66949,5.91005,1688
47.99902,6.64048,1854
49.69012,4.80363,1046
48.64276,5.82957,1109
48.59208,-0.64588,4402
45.54739,5.70495,1479
46.36036,2.53455,9015
45.20289,5.83335,6882
48.61861,6.35538,9256
50.07437,2.12596,1140
45.58662,5.24599,1557
45.91205,6.65271,1904
47.99646,-1.24136,1628
48.07074,-1.39214,1794
45.91667,-1.26667,3114
45.6054,5.48571,2582
48.03965,0.58653,1292
47.09225,5.48966,25878
48.54976,-1.75104,5394
49.92113,2.96766,1477
48.22251,6.45944,1552
48.14475,6.61289,1043
49.06667,3.96667,1857
46.3571,6.13494,6775
50.47169,2.50546,7290
49.28176,-0.10125,5906
49.33295,6.26662,1436
47.22298,-0.11073,1377
46.70065,0.43166,2806
48.39805,-4.2705,2528
45.6043,0.24755,1389
46.53432,3.74453,1594
48.54258,7.42727,1426
45.90664,6.22554,1014
48.63053,7.66932,1134
48.3573,-1.71596,1452
48.21931,-4.16547,1974
48.63293,-2.06274,11993
48.45553,-2.05049,12237
47.31344,5.01391,159941
49.63104,-1.52627,1505
46.48124,3.97946,8941
44.09252,6.23199,18986
45.55587,0.27941,1294
47.72862,3.39786,1103
48.81263,6.7178,4140
48.84137,6.06782,4851
44.52563,5.0618,3214
49.072,5.42248,1449
47.69278,7.403,1246
49.17818,6.67798,1183
49.9216,1.07772,35707
45.59099,5.08884,2418
48.94013,7.18839,1774
49.10966,6.93974,1700
44.7536,5.37033,4924
47.71866,7.30157,1842
47.58723,1.65809,1294
48.20013,6.51533,1480
49.46942,1.05214,10548
49.87893,4.7061,1171
47.32169,6.019,1488
50.73333,2.95,1494
48.97674,2.32722,21560
48.75415,7.46633,2743
50.66884,1.83478,5109
47.97767,7.48891,1090
46.35456,2.61924,4760
44.99466,4.51695,1139
47.66772,-1.67176,3127
46.82934,1.70428,8635
46.00158,4.64555,1355
43.36261,-0.50834,1576
47.37869,-0.60758,1467
50.3293,3.3943,21412
49.18001,-0.26947,3238
46.93048,4.83381,1552
47.50797,6.99975,6186
46.82852,3.46192,6605
45.76873,4.95883,24674
50.35,3.11667,5439
44.56045,2.25091,7268
49.357,0.06995,4677
43.71032,-1.05366,22305
45.2552,4.70744,2810
43.69506,1.26892,1403
47.70055,-0.36055,1387
48.82987,7.65532,1504
47.47843,6.89728,1409
47.85839,2.10033,1825
48.1995,6.34929,1133
48.0866,6.04917,1433
49.44533,1.15144,9064
50.04144,1.52526,1362
45.80558,4.75319,8612
48.36088,-4.25976,1896
50.58799,1.61381,1286
47.20488,5.87018,1441
47.63034,7.11903,2078
47.61822,6.86204,3527
46.93333,0.6,3373
48.8693,1.07458,2154
47.24413,6.88121,1865
48.88854,2.74095,3009
47.55719,5.6797,1192
47.50639,6.91279,1524
47.76143,2.51962,1173
48.7,1.98333,1145
47.15498,5.74167,1192
47.07556,5.41398,2898
49.05423,2.67777,8552
48.51667,2.65,21066
48.34314,1.49444,1432
48.45,0.06667,3020
47.51981,-2.57781,1415
49.07238,3.88036,1389
48.5593,6.38453,2860
48.32379,7.42547,2087
44.29053,0.27502,1386
45.77047,3.23875,1229
47.35081,5.00052,1452
50.28097,2.72603,5587
45.8514,5.0778,4098
48.15776,2.2715,2014
48.56127,7.53233,1339
48.65373,7.23611,2875
50.56939,3.21627,4344
45.60764,4.25761,1403
43.37081,2.28324,1016
49.18998,-0.26474,1860
41.98333,8.91667,1533
45.76603,6.02825,1402
48.79127,6.14461,3056
46.13452,3.45639,14562
45.70677,0.84974,1234
45.11667,-0.73333,1473
44.98807,3.88416,1469
45.64353,5.48982,1644
46.98714,4.38452,1149
50.32975,3.60299,1184
45.63198,3.55927,1418
43.92846,2.22052,1227
45.84886,5.78537,2893
45.86259,3.33676,1024
46.30021,5.38809,2108
46.55696,4.99797,1638
49.38642,3.00588,2478
46.49473,5.38931,1762
50.37933,3.05301,7048
50.5175,2.7488,1696
43.53635,1.34428,15393
43.27607,5.69955,3919
47.06353,-1.25463,3189
46.96275,3.05238,1107
49.40358,3.32119,1649
43.23754,6.07178,8869
43.77298,5.43858,1927
50.47733,1.62018,5050
44.97117,-0.45364,1937
46.0181,4.37738,1112
45.14488,1.30609,1540
49.43406,5.91557,1642
46.0298,6.10831,3757
45.5289,6.0922,1057
44.65706,4.76293,2526
48.24643,-4.48993,8123
49.0898,3.0753,1681
49.21487,2.32146,1023
49.40274,3.35834,2643
46.27602,4.89388,1629
48.84557,1.37861,1329
47.41235,-2.16758,2329
48.71921,2.45728,8592
45.27724,5.87837,9026
50.67846,3.1493,21361
48.87925,2.13836,10751
48.8283,2.66964,2135
50.19978,2.87935,1176
46.81652,4.88185,2166
49.6225,3.01451,1026
49.64555,0.26571,2303
49.30563,1.09964,1085
50.01508,1.31459,2805
49.04833,3.51047,1257
44.85514,0.56551,2390
45.73333,5.48333,1180
47.93735,-1.66245,1872
49.6,2.08333,3176
46.16253,3.43311,3099
49.20531,6.69668,14416
49.28478,-0.53976,1490
48.79266,2.46569,84833
44.72639,5.01517,8517
49.28701,-0.35569,1255
50.4211,3.66137,4361
48.88317,1.92151,1554
49.23359,2.88807,15694
49.6,3.51667,1739
44.77456,-0.34817,3139
48.33333,4.13333,1551
45.72557,5.24911,3427
44.08564,3.06163,1569
43.37482,3.01063,1103
49.25672,2.48477,31863
48.54526,-2.21373,1576
49.05897,6.58178,4002
48.97648,2.87483,4061
48.03446,-2.76759,1478
49.69594,3.62453,1581
50.25193,1.88085,1549
46.24475,4.78678,2793
49.19873,-1.56938,2052
47.65346,6.83197,1947
45.33092,3.84817,2794
45.74526,4.72322,8460
47.84811,-0.95002,5130
46.18799,6.29903,4876
44.52411,2.2837,1714
45.9,6.1,19354
47.617,-3.00165,3241
45.58371,-0.83242,1966
49.14233,2.47038,3914
45.84436,4.82883,2545
45.87645,1.23842,6942
44.73484,4.62057,1581
49.64476,3.51857,1682
45.04067,-0.12886,7682
46.07303,4.20535,1126
50.4552,3.20384,2286
47.33333,5.15,1564
48.51318,-0.41538,1050
49.04541,-1.44518,9657
45.51117,1.32382,1423
50.24607,4.14941,2433
46.53324,5.39214,1344
45.7427,4.57084,1205
48.44899,1.24085,2820
48.91906,2.60431,6610
48.9867,4.517,2644
44.0876,4.88407,5723
48.03901,3.05851,3688
48.77495,-0.19942,1041
47.02513,3.03167,1142
49.33027,-0.45612,4061
44.8413,0.54549,1395
43.2337,3.05712,5632
45.12925,0.63837,1429
46.1,4.31667,4501
50.45701,2.94725,10330
45.75689,3.54216,4918
48.64947,2.96116,1391
43.55889,3.72,5682
43.54944,3.70556,2205
45.74123,3.19643,18848
49.34595,3.31215,1671
48.33927,3.1666,1036
46.77937,-0.56763,2330
49.03513,2.00096,6256
49.32361,4.00257,1453
48.61429,2.40762,14856
46.24364,-0.81303,1173
48.30601,-0.24984,1042
47.51033,1.45583,2675
45.41538,6.63643,1700
50.34043,3.05938,2919
49.18285,1.36008,1601
47.50113,6.78461,1073
50.41667,3.01667,6205
49.1094,6.40153,2855
48.89672,2.25666,85158
48.89289,2.7967,2964
45.15774,0.68798,9103
46.4834,-0.59884,2373
46.32401,-0.58489,2203
48.81451,3.08498,15274
48.65253,1.54646,1320
46.48615,0.18734,1080
50.92463,1.88137,5979
47.62105,2.49258,2423
48.02145,0.01064,1313
47.00509,3.18756,3610
48.02409,0.20411,7912
42.94299,2.2555,1281
48.88473,2.85677,2033
46.29982,0.18199,1968
43.81713,1.73078,2135
47.39191,-1.29151,1936
47.21473,-1.72452,19466
49.46146,2.81248,1034
43.558,5.24889,3024
51.02288,2.39359,25201
51.0,2.41667,1147
49.52083,3.32381,1082
47.25991,4.98257,1224
46.86667,4.56667,1420
48.91667,2.58333,4735
44.99731,3.91783,2882
45.35856,5.61146,3992
48.67186,2.69733,1459
43.52876,6.14955,2186
47.94538,-0.91184,2862
47.41101,2.92528,11613
49.51964,5.7121,2110
46.47514,2.83135,2006
45.13423,1.58544,2412
47.55956,-0.39062,1591
42.30956,9.14917,7217
48.48155,-2.16979,1877
47.27678,-2.06062,2116
45.37244,1.87513,1176
48.04212,2.70382,2272
47.97812,-1.58727,2679
46.92917,4.75226,1049
47.12763,-0.64703,1384
49.03557,6.06084,1806
47.95998,6.83038,3966
43.56267,5.07162,1234
45.21062,1.69173,1392
46.09304,6.29895,1039
49.34128,0.58628,1177
42.69736,2.73007,1538
42.62454,2.95171,1646
43.39962,3.19238,1747
43.64967,1.32588,5256
47.47091,-0.34992,2706
44.96382,4.84839,2222
49.21667,4.05,6479
49.37071,3.89595,1071
47.26812,0.83583,1606
45.74543,-0.8135,1434
47.49195,1.4061,1293
49.15398,-0.33062,4808
48.97111,2.20491,21973
49.24803,0.37654,1273
48.31649,-3.05737,1021
45.21889,5.76497,4217
45.92099,6.60536,1006
44.06667,1.95,1081
47.2914,-1.87887,2747
48.17236,6.88148,1662
48.50065,1.95913,1575
47.25678,3.68285,1879
49.90672,2.50682,6486
47.89275,6.33047,1440
45.60733,5.54261,1912
48.07201,2.5503,1476
48.60603,2.48757,40527
50.33141,3.04995,2355
45.66798,4.90198,9753
43.94422,1.36808,1348
48.06089,-3.83035,1704
50.93461,1.7988,2439
49.741,2.1512,1727
48.18424,5.89572,4181
47.41754,1.42849,3406
43.81278,7.31444,6864
46.14223,6.33215,1634
43.26667,2.41667,2225
47.62486,-1.75112,1029
48.06003,0.49237,2719
44.09127,4.59374,1776
48.72657,3.92403,1149
48.12261,-0.01666,1746
47.81033,-1.1167,1087
49.0,2.98333,2011
43.77804,4.15964,1168
46.01311,0.67195,3104
49.00158,2.09694,36358
49.16725,5.85515,2619
45.463,4.76765,3615
43.95816,0.37199,7732
50.65817,1.63386,2764
49.05,-1.03333,3114
48.74199,1.66069,1095
48.43197,0.03398,2290
48.84881,-0.55214,6364
50.45436,3.58884,10215
48.38103,0.85093,1202
48.89695,2.83904,1477
45.79336,1.23187,4372
45.34093,2.75791,1143
48.95768,0.94052,4506
48.85624,2.71783,1886
47.87536,-3.91896,21397
43.85304,4.60567,1617
45.99213,1.27455,1492
49.41794,2.82606,44243
48.94179,4.34631,1051
45.60442,4.83488,4110
48.76128,5.59067,7138
48.24009,-0.62025,1142
46.76264,-1.83815,2441
46.28876,2.74163,7461
46.00086,4.05794,2868
50.7615,3.01063,12548
48.66497,2.56957,22322
45.98099,3.08807,1972
47.88719,-4.16051,3339
47.70446,-1.03003,2685
46.86451,-0.68924,1171
48.40883,-1.75146,5362
45.8979,6.6442,2285
48.79813,2.60676,34798
43.67666,3.76611,1446
47.81937,-2.81045,1922
43.61058,1.33467,31363
44.3443,2.33673,1025
46.77229,0.42508,1376
43.31317,3.13994,2348
47.45224,6.6901,1538
48.5292,5.89451,1414
48.91882,2.25404,82300
49.2049,-0.29571,6493
45.40024,5.45441,1544
43.7632,7.22191,3185
48.08078,7.35584,65405
46.1416,6.15372,3493
46.13819,5.90506,1124
43.23718,6.30901,1651
42.52462,3.08235,3171
49.27528,-0.30052,2285
50.25693,4.08083,1682
48.83571,2.67365,3261
46.38252,5.34554,1202
44.21996,0.55282,2880
45.52822,6.14389,1018
49.16036,3.42202,1198
48.7501,1.92082,4439
43.25294,6.52981,9838
45.98747,4.62475,1004
45.55952,5.89113,6577
45.83328,1.00989,1055
45.69581,-0.32867,20868
46.69748,-1.7602,2571
48.49166,-2.60029,1317
47.88338,-1.44112,1168
43.73214,4.2195,2100
49.14384,6.85649,3378
43.16996,-0.22998,2440
46.06251,6.57497,19789
46.43318,4.65845,4581
46.54486,1.74933,1040
47.99726,1.23711,2741
49.2624,6.09723,3740
45.41382,4.79077,1387
47.89756,-4.06814,1994
47.79631,-3.58558,4085
47.0871,-1.28297,6480
46.94085,1.23214,1155
49.07857,-0.40156,1025
48.9102,2.55323,29062
48.90018,2.30952,57467
47.82218,1.75091,2975
47.39167,6.49925,1107
45.77969,3.08682,147865
49.10711,5.07002,1621
47.71831,-0.01459,1107
49.37897,2.41258,11025
45.07591,4.95983,1963
49.6,1.11667,1298
47.4255,0.38963,1158
45.18157,-0.22736,1002
49.31235,1.0295,6164
48.12507,-3.07124,2790
47.85389,-3.38437,3278
48.66332,-4.10244,3837
48.23575,-3.66925,1115
48.91718,-0.48041,1311
48.94492,2.68566,11069
49.04844,1.01954,1032
50.07789,3.39943,1128
43.86244,3.90522,1324
43.82536,4.22047,3382
43.65833,3.88917,5237
47.46017,3.5194,4531
48.80299,2.26692,51400
45.11994,5.67292,8127
46.57473,5.74825,1520
49.44264,2.84628,2076
44.36016,0.37829,2532
42.76023,2.95606,2866
45.92086,4.88249,1338
47.33253,1.04952,1589
46.14801,0.29513,3056
45.77964,4.2517,1171
47.01678,3.14037,10464
46.64599,0.22833,2115
46.60607,4.29869,2504
48.58093,6.94573,1741
49.27242,2.3584,3539
46.05512,-0.93092,1175
48.10569,-1.87153,1601
43.31386,1.53146,2516
49.31739,2.52997,1624
47.34638,0.45873,2877
43.72045,7.27872,11940
43.38488,-1.66817,6814
45.58481,4.87703,2119
47.52576,1.24661,1798
47.23673,0.12364,2191
44.54879,6.27727,2016
44.70752,4.66164,2696
47.05893,-0.87974,53160
48.76846,2.41874,35590
48.75867,3.21705,1273
49.43777,2.87739,3839
45.99359,6.05866,1509
47.06389,5.45911,1032
50.54084,2.57193,2981
47.49753,1.37139,1004
47.33747,1.13362,1025
49.54378,2.94721,1257
45.41024,5.55634,2057
44.52289,3.26652,1095
47.16701,0.24284,9405
45.81948,5.85024,1190
45.5749,5.59569,1287
48.71489,2.31638,18870
45.99185,5.95477,1035
48.0722,2.1354,1810
49.0394,3.42976,1047
46.79713,-0.35969,1459
48.98881,3.36786,1361
48.72465,2.66106,3575
46.28136,6.03873,1126
49.34645,2.68219,1763
48.70662,2.03329,5687
47.62912,6.92056,1281
48.76476,2.3503,20125
48.02973,1.87402,2510
47.96197,2.62601,1201
48.52869,5.13086,1429
47.29908,5.13367,10620
47.50079,1.45951,1019
48.53259,2.44388,1477
45.30437,-0.23312,1284
43.80189,5.06229,3775
48.21142,-1.62966,1756
49.16611,-0.52544,1141
48.88333,2.76667,2582
45.88716,4.62339,1510
46.41559,-0.35743,1316
45.74345,-0.35096,2411
48.60546,-1.71026,1043
48.1729,0.65781,1448
48.20076,3.00011,1462
45.68533,-0.67462,1092
48.75,1.43333,1845
50.61059,3.20666,2988
49.63984,-1.61636,26655
